epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,855.197,0.64647,0.41869,0.84456,0.97912,0.97238,0.99167,0.89774,0.47282,0.30071,0.80442,0.005644,0.005644,0.005644
156,860.666,0.6367,0.4164,0.84446,0.98583,0.96328,0.99028,0.90114,0.46675,0.30633,0.80259,0.00561571,0.00561571,0.00561571
157,866.163,0.64458,0.41472,0.84561,0.98508,0.95895,0.99091,0.8847,0.49023,0.30971,0.80603,0.00558743,0.00558743,0.00558743
158,871.694,0.67953,0.43669,0.85304,0.98548,0.97283,0.99024,0.89617,0.47612,0.30033,0.80488,0.00555914,0.00555914,0.00555914
159,877.113,0.66486,0.42631,0.84967,0.98412,0.96269,0.98946,0.88833,0.49355,0.31036,0.80555,0.00553086,0.00553086,0.00553086
160,882.545,0.65585,0.4195,0.84862,0.9652,0.95368,0.98635,0.8903,0.47626,0.31451,0.80474,0.00550257,0.00550257,0.00550257
161,887.975,0.64769,0.41774,0.84655,0.98131,0.97011,0.99245,0.89302,0.47479,0.31002,0.8051,0.00547429,0.00547429,0.00547429
162,893.438,0.65258,0.42591,0.8527,0.97246,0.96446,0.9902,0.89171,0.47999,0.31771,0.80519,0.005446,0.005446,0.005446
163,898.953,0.65573,0.42084,0.84688,0.97366,0.95342,0.99002,0.89151,0.48172,0.3241,0.80473,0.00541771,0.00541771,0.00541771
164,904.397,0.65176,0.41953,0.84607,0.94694,0.93852,0.98474,0.88917,0.47576,0.33983,0.80258,0.00538943,0.00538943,0.00538943
165,909.824,0.64781,0.41002,0.84452,0.96595,0.95784,0.98831,0.89368,0.4745,0.30668,0.80438,0.00536114,0.00536114,0.00536114
166,915.286,0.65789,0.41552,0.84783,0.98257,0.95572,0.99084,0.88258,0.50722,0.32124,0.80734,0.00533286,0.00533286,0.00533286
167,920.708,0.64924,0.4078,0.84238,0.98315,0.96872,0.99044,0.89621,0.47432,0.30437,0.80467,0.00530457,0.00530457,0.00530457
168,926.136,0.63529,0.40544,0.84815,0.98498,0.96051,0.99116,0.9021,0.45715,0.29644,0.80106,0.00527629,0.00527629,0.00527629
169,931.709,0.6414,0.39532,0.84214,0.97959,0.96685,0.99158,0.89366,0.48405,0.30531,0.80309,0.005248,0.005248,0.005248
170,937.194,0.65762,0.41041,0.84725,0.98205,0.98497,0.99288,0.89755,0.47124,0.28691,0.80321,0.00521971,0.00521971,0.00521971
171,942.666,0.63024,0.40282,0.84492,0.98563,0.96939,0.98993,0.89036,0.47564,0.30345,0.80404,0.00519143,0.00519143,0.00519143
172,948.087,0.64037,0.40664,0.8448,0.98662,0.97472,0.99276,0.89755,0.4741,0.28828,0.80214,0.00516314,0.00516314,0.00516314
173,953.405,0.65416,0.41956,0.84672,0.97467,0.96307,0.9898,0.88854,0.5046,0.30676,0.80578,0.00513486,0.00513486,0.00513486
174,958.494,0.63477,0.40532,0.84688,0.98137,0.97449,0.99195,0.90523,0.45813,0.28749,0.80151,0.00510657,0.00510657,0.00510657
175,963.779,0.64853,0.40359,0.84539,0.97737,0.95763,0.98789,0.89167,0.46607,0.30947,0.80253,0.00507829,0.00507829,0.00507829
